"","gender","v_m","mean_math","v_s","se","year","country"
"848","Male",0.738452389767707,464.285336186739,20.8662255093103,4.66394343630275,"2000","PORTUGAL"
"849","Female",0.349966798813191,430.45440487044,19.9923725472645,4.51800096346164,"2000","ROMANIA"
"850","Male",1.52307376194212,419.984819570717,31.1704950175287,5.74440454110426,"2000","ROMANIA"
"851","Female",0.45098852629955,479.470225710793,38.251401775144,6.22836961063675,"2000","RUSSIAN FEDERATION"
"852","Male",1.32339222674482,477.595012020495,30.8654863287118,5.6968023487572,"2000","RUSSIAN FEDERATION"
"853","Female",0.499018675640822,468.627133268407,10.2748882677495,3.29753099735521,"2000","SPAIN"
"854","Male",0.439150505556042,486.77923510348,17.6344575367222,4.2616238857259,"2000","SPAIN"
"855","Female",0.785560442458328,506.656340492189,8.15108649514701,3.01558601702836,"2000","SWEDEN"
"856","Male",0.95793203241416,514.145868439554,9.3525832752309,3.24069463450784,"2000","SWEDEN"
"857","Female",0.31535117814786,522.801984170869,22.80845206893,4.81527501631085,"2000","SWITZERLAND"
"858","Male",0.744945625278379,536.973941979249,27.2735416470825,5.3073040611422,"2000","SWITZERLAND"
"859","Female",1.44347804259451,434.927395531173,13.1774619896049,3.86129973463837,"2000","THAILAND"
"860","Male",0.605590232766303,428.670614996056,23.3322764530943,4.90499589524944,"2000","THAILAND"
"861","Female",1.08364551128358,526.217833284922,12.162690836057,3.66920501602149,"2000","UNITED KINGDOM"
"862","Male",0.10379656408761,534.254475925375,12.0294261322014,3.48625615942182,"2000","UNITED KINGDOM"
"863","Female",0.523389367263262,489.628402480372,53.0884867117344,7.32915779284703,"2000","UNITED STATES"
"864","Male",1.00510988330203,496.78205877439,77.1306305264896,8.85080574786567,"2000","UNITED STATES"
